Id,Predicted
0,246.78419606658184
1,214.54383484073463
2,313.6018526677987
3,254.61704066398607
4,680.6508208374298
5,69.37462666729151
6,173.4939665436404
7,265.9633574507067
8,147.43597653621345
9,198.15850143488447
10,99.1123443341219
11,62.79364522104221
12,28.90819354367825
13,243.97492874268312
14,98.84352799624821
15,121.2847388269056
16,114.74631717403736
17,534.1545000043466
18,27.511591013943075
19,172.01703402052348
20,285.97177089002946
21,68.52251362847517
22,168.42177370562987
23,67.84197209857705
24,1913.7444720327624
25,55.98757965845515
26,287.5670967187363
27,350.067692532854
28,106.13968947528164
29,82.22789279361467
30,356.92292670544066
31,188.64816865344972
32,78.91726999690795
33,31.651981900518052
34,77.45452993309888
35,100.53773208728006
36,0.8307325380354769
37,146.30522857495043
38,131.63060652213585
39,62.49260676697493
40,48.48456135268749
41,604.9950754737474
42,66.20294706110492
43,166.34599611158222
44,-79.23037606967478
45,201.61556174361883
46,553.0948487478249
47,28.70522815657732
48,78.04311784923914
49,49.70726314518829
50,611.444778560058
51,257.4374292862646
52,126.50870554731367
53,11.69801770487581
54,50.6466461836832
55,52.617717323072384
56,330.90192398667625
57,24.593640692983982
58,122.60301036386088
59,579.0559561781829
60,117.24388288722564
61,442.41967538688516
62,277.4555937943328
63,315.5488457778548
64,310.0425763850843
65,335.61509150258195
66,139.7592671900192
67,171.2866983877399
68,32.279819912990405
69,343.87616007394547
70,239.16213007296696
71,-0.029452660127873287
72,176.22000033231848
73,68.14215930110359
74,96.40507442605971
75,108.34544410572579
76,359.2864446858486
77,43.10500993031795
78,667.7638137539743
79,135.20962226014814
80,-24.353875020054062
81,333.2214667733359
82,-8.089920380569623
83,-3.981128961249965
84,34.63504667555429
85,342.8488421075284
86,207.32629008717768
87,253.87855680106395
88,74.35428381692617
89,526.9484187606724
90,154.60840304802053
91,192.89411772872484
92,145.03954830520672
93,183.43779090252292
94,78.79501346743558
95,12.701570818451827
96,-6.155172726300208
97,232.6292597332066
98,139.2572715279446
99,228.97085921858894
100,42.7749211374895
101,296.3541774308429
102,224.80688889783994
103,78.02363298033933
104,113.36411324347134
105,135.40810875247115
106,340.53230174707835
107,42.229399759908176
108,539.9974029166473
109,125.81209141705163
110,159.5727865482893
111,21.661408095638464
112,28.948397959250627
113,374.98580259798786
114,5.425697917875425
115,153.7598186551821
116,60.67630620831045
117,142.93505863894268
118,109.86304997883857
119,35.324379300062745
120,31.140515190752538
121,26.62523265563692
122,58.715101751398876
123,145.47696809965078
124,343.9866154542187
125,399.3825135574181
126,487.3916930058298
127,-9.199700648255487
128,236.77250395874245
129,39.130049854128714
130,0.21544064819133268
131,53.47223585388949
132,220.2751039332634
133,259.16869706999995
134,76.15061204542262
135,109.90248616021032
136,12.378772761080526
137,580.0260543871898
138,-18.72241051174322
139,27.224018385867282
140,368.49931153035345
141,27.838351387215567
142,14.915699621517817
143,308.3899989934796
144,-13.560298609265743
145,221.33434061249312
146,-29.28336578284538
147,461.9402551967338
148,162.70803133993564
149,36.82082988033217
150,229.69897154375917
151,27.837009140587952
152,100.62187772054108
153,67.18100757575414
154,0.7253348878470831
155,131.27867264264373
156,44.43336346914903
157,33.60545701954729
158,22.79984546179142
159,8.983286598930107
160,441.6014450923695
161,211.92060016723667
162,-2.6093994949196713
163,167.2135255372568
164,178.9490379040452
165,52.26886756849774
166,-51.228200233669384
167,173.80443139360904
168,38.02651438506612
169,46.79626104030328
170,293.1665545876142
171,109.82504184386303
172,97.09869420922156
173,-14.572471802505191
174,124.3568567733347
175,517.1956271958074
176,-6.787726266570132
177,55.166168129607684
178,-8.625417706481443
179,162.20449620898998
180,9.992882588311318
181,365.87506517805525
182,327.64023897127583
183,30.025655418644362
184,4.561776235144691
185,-29.84285163982213
186,52.11807567505062
187,165.39297618717796
188,164.6710789530152
189,389.44927985637764
190,49.873786914259455
191,47.10816461564784
192,-10.929716879866362
193,1.2989062226967008
194,427.50940910032006
195,71.56170199489469
196,248.04245742082247
197,82.83887768132814
198,15.781435652327502
199,18.93703374915242
200,264.7682582498442
201,25.775215805543183
202,51.24716426628997
203,48.5510617808619
204,157.4109089627623
205,119.34734549230066
206,-39.0343574309193
207,-5.287219486200712
208,308.185602953839
209,66.79268557478265
210,170.51982708405967
211,82.79457308252742
212,36.43700796142272
213,255.16513504574453
214,156.93732740818444
215,291.71953284487273
216,323.51736315586027
217,-52.020967901536096
218,64.16587106318642
219,75.16767615590447
220,15.709326101649907
221,176.78761504474377
222,157.42117435693126
223,49.4303491406333
224,73.04843043149883
225,61.190677064313235
226,95.56610258833837
227,88.95606686352968
228,57.023824854597834
229,140.53246387228475
230,161.26690677697013
231,94.7825023951153
232,162.9215571437666
233,79.48882680860363
234,27.814157368997513
235,51.437213093343985
236,48.7490412598906
237,17.827520219345928
238,198.3881970607165
239,11.351031811126461
240,111.4709333122367
241,392.03144693602854
242,295.71311639487396
243,33.79596482725202
244,40.719255926148975
245,-17.97626751347579
246,311.1297810888203
247,226.5308526575514
248,145.36903486388175
249,98.41325815996379
250,304.08072305440044
251,87.82793069125631
252,656.3896160257359
253,-34.14175133776541
254,203.9795191341278
255,270.2383634337823
256,6.62880726434642
257,190.02040923262302
258,447.40467407929134
259,87.0670264587187
260,185.39428338066622
261,234.30291073077342
262,58.77353260235573
263,304.48983215415683
264,242.252023822056
265,728.8660651607631
266,150.02635201234068
267,205.94354784645364
268,118.5077320000737
269,-15.934037614754061
270,169.82472779364758
271,47.35375741389251
272,51.379284620035364
273,151.7137913151488
274,618.3917780332594
275,266.790183991525
276,234.28029438483634
277,-20.78082171746965
278,105.40687477403209
279,35.71318444242688
280,94.89005971039077
281,-8.228562107569019
282,63.68882397039637
283,241.61421101033693
284,55.37678380487138
285,266.41626409518415
286,16.318658462081245
287,131.3964044535551
288,80.76398887667818
289,160.4095691530548
290,117.60244991171831
291,-0.31178368792538436
292,187.1053567577402
293,251.0544710758752
294,10.682760882060137
295,158.86308726863274
296,-17.632620273007035
297,139.09488611547602
298,713.1545800516865
299,36.23837940873268
300,583.6294158628978
301,933.2931030227824
302,313.90635605728664
303,490.48315265179747
304,388.4079230466185
305,112.15060415427675
306,187.14813776630194
307,145.2260684193881
308,541.541064410897
309,66.88661053049346
310,472.82284639251986
311,243.99095680741516
312,55.03932218940794
313,92.34897810600924
314,117.2668429338947
315,87.86644575588491
316,2.5912577332847775
317,78.97381005499676
318,-15.323064368983154
319,125.06327064986446
320,142.4057428497882
321,7.419131234301403
322,81.91260717536383
323,730.140089138235
324,202.25076672325685
325,338.72185242745104
326,66.8216095265336
327,266.62489383942295
328,28.878762543907342
329,176.3819767484432
330,431.24795829301837
331,36.82083495077137
332,-30.033377056863515
333,124.72068186920734
334,109.70686184219787
335,126.8879354848475
336,315.3446527019578
337,43.906926293036236
338,58.275376210510444
339,25.15299559527999
340,104.33171452487768
341,334.50697990627134
342,20.870494393023847
343,62.26694512143604
344,298.46610893828654
345,43.55172478902949
346,104.65056491153771
347,262.9438982139558
348,-43.540932007573815
349,10.818360631640473
350,-21.60473595058326
351,735.1149557765505
352,467.0901126240158
353,152.709860464957
354,612.1987138071845
355,-25.463306208095958
356,71.73545318556272
357,111.31724742286221
358,9.827849352906185
359,-32.32125982295807
360,-16.305110432424158
361,-13.455868546671496
362,76.05344219847181
363,61.418227269072744
364,33.263457129165815
365,21.436090474662066
366,189.26956253734306
367,91.9891974191146
368,134.74402189671306
369,237.24058324638494
370,18.54360598163963
371,26.099849521244693
372,226.43101726275404
373,376.63264751862647
374,71.5172379225514
375,9.824401911921285
376,-9.13240299699524
377,227.48309294330522
378,58.63636968615636
379,1.1238121310295526
380,51.130263157826874
381,107.22419810014989
382,153.29648492075646
383,53.1737295018567
384,122.96161181723956
385,14.465583947318663
386,352.2422020420707
387,147.88814877682069
388,110.00301967827514
389,421.7280421220116
390,71.34403146975488
391,7.494865660151959
392,3.733485057836731
393,227.9040599511008
394,370.07891232092476
395,-1.9558180625482748
396,1.0427476593534664
397,99.2220026495931
398,18.400740724755963
399,18.639286356802046
400,-35.4365816164607
401,162.68979352145547
402,69.0819875873606
403,-7.471468361408228
404,140.0548628843976
405,218.3921799370866
406,60.97366690652483
407,264.1573254377531
408,32.572640458845825
409,14.181840465319283
410,46.032708284805324
411,457.2269708096907
412,-15.155998380340549
413,43.229759404509196
414,161.68038124279673
415,51.27337534416432
416,-42.530959116180696
417,234.63831825309907
418,62.1000754286638
419,36.10436647192769
420,172.46721673793365
421,217.24905487544973
422,4.0751494907847245
423,68.3288436717386
424,107.58344569137168
425,231.42828242390271
426,452.75439988881834
427,118.93679288495292
428,82.53159029244932
429,560.2324877035971
430,49.623253014393924
431,35.49626450152839
432,-54.289289606756256
433,2.2155996867316503
434,28.626451155570578
435,107.16956290118193
436,44.43882638792988
437,34.610934346502574
438,8.850520504446422
439,84.94983780540963
440,-17.619353437981914
441,167.07371571724488
442,87.72243471800391
443,74.50045977239745
444,-12.038148947700392
445,-51.428432234644646
446,-55.77977246866379
447,24.96726631066919
448,87.74340693955635
449,986.0046853778479
450,61.64034434554378
451,163.16917920910817
452,375.4776992641432
453,120.63982200716967
454,16.01296505065872
455,6.840360442022472
456,242.66398765018718
457,50.465394184220784
458,-0.16343350759586883
459,2.951215636823804
460,80.02935828006432
461,9.54313248172042
462,61.72976638984996
463,63.69958018548061
464,147.1828055953526
465,271.02240925442084
466,29.110222965318385
467,82.32935550856314
468,210.22391285548628
469,81.17683893683511
470,-40.222081425871835
471,43.309490724320995
472,142.00861376285349
473,380.26424980882246
474,19.465088193317186
475,454.72137620434313
476,220.54161760936367
477,181.48286876646284
478,64.90492797396482
479,54.18934269622197
480,273.8846789506558
481,68.94429506911206
482,75.15735083906264
483,316.32500271277667
484,508.6500208787767
485,-34.66989086753199
486,357.41491190063607
487,287.00522171250617
488,75.5409505984726
489,352.4355333168303
490,-24.36891591880422
491,107.55387938907634
492,80.14517312136488
493,99.17792248336268
494,17.2122799018085
495,581.1122127308686
496,71.09500650752756
497,264.61563047772523
498,1.9769196660466832
499,281.3279718996705
500,-30.88393631221726
501,45.81269344850368
502,321.9089280244936
503,99.286990596218
504,-10.958284629931626
505,-21.330546508175672
506,77.44471114885235
507,225.5908951979502
508,146.27314242306295
509,27.289053431391352
510,178.51482325041968
511,351.5477447015075
512,222.1003122130763
513,96.13577778671265
514,400.70122166709007
515,-3.517893221899982
516,-18.76828986780464
517,65.4386615402764
518,40.83886025439028
519,101.38926492027021
520,25.55665719755872
521,112.49927083530764
522,30.398010991394273
523,175.67274022173385
524,13.078569300054113
525,258.249034009664
526,130.17742811295878
527,120.32648518014841
528,229.5165180937346
529,199.92709353009596
530,65.0931436669423
531,243.47743085270343
532,322.271253303693
533,-57.62625201541667
534,60.40409574398171
535,376.11900714774276
536,142.22008064784598
537,257.70791518588766
538,307.26120571136835
539,64.99144511209919
540,17.021208762342397
541,147.1926137552125
542,-4.407506013602415
543,65.18368420841236
544,348.8458709059962
545,403.7170223637385
546,316.1482222882079
547,214.70544246473668
548,-5.3706970603532795
549,170.9956929904844
550,191.6845442610529
551,90.31835883158067
552,34.720037053308985
553,88.2612606417917
554,185.79701956052918
555,95.97143719481318
556,58.76406802879109
557,205.79386553911542
558,115.3093612197723
559,79.34610419604265
560,-10.249821741221496
561,3.086633028580053
562,61.12537122963029
563,28.672183809974854
564,134.08076627809294
565,63.26477352921759
566,47.69350558077261
567,228.9565020358324
568,85.62396662240262
569,233.20241241513554
570,71.27520527656043
571,162.89746257297747
572,66.67347039179144
573,222.35245022803394
574,6.1673056217424005
575,30.768307192891825
576,54.751616267064506
577,200.84184573577275
578,31.125456100879532
579,-4.195614142924086
580,77.21059834550746
581,58.35719502173106
582,99.90973646445599
583,428.27471004561676
584,29.37729148602655
585,28.894641180792206
586,281.5787631374124
587,110.09448529626331
588,341.58643328317714
589,35.8864646575788
590,327.6748575545375
591,377.8027265959765
592,473.0937625326642
593,88.29398361894681
594,601.4619477650817
595,262.8519401349083
596,16.927230047235895
597,26.893406772621645
598,185.57029010031306
599,277.9853208890171
600,118.47556031608698
601,185.93274886442993
602,97.30572431971709
603,85.47511538201663
604,91.60934884404148
605,559.8774747626765
606,-32.372653423684994
607,481.8381645807337
608,11.040205115168447
609,130.29473220395556
610,149.29194616523293
611,148.05095482320726
612,456.71441248460985
613,214.27867286928864
614,85.44586854523246
615,114.82172505192283
616,26.293634015511742
617,10.956530466484566
618,389.7758435468394
619,300.4989448595602
620,126.64018503674123
621,46.477734052781116
622,968.5981328995429
623,0.49833478515611773
624,255.71697374665632
625,127.75137098566677
626,350.3659914899347
627,235.27248600851306
628,165.5493215559418
629,557.6208897940521
630,384.4905379701738
631,30.68708370204635
632,-10.484180015793328
633,119.16162934592927
634,298.45927957385993
635,491.49599600394004
636,132.5745666888402
637,80.06649414987277
638,11.375083667404539
639,222.45200282875618
640,95.03735182730945
641,76.81485937260868
642,0.5970118903739206
643,-27.45835058748483
644,324.86993057155917
645,500.738405387971
646,156.64684514045513
647,305.45199102944605
648,662.2867467071237
649,38.99656759329764
650,-25.874950386863617
651,204.97860474689713
652,49.25198324946369
653,96.39673384394442
654,21.879723926297956
655,180.90793715339055
656,-6.541443146210042
657,468.41401479036944
658,263.66371649125324
659,384.7777837841547
660,550.7885141790912
